category,datetime,image_1,image_2,name,page,tag,url
sofas,2021-01-05 18:14:43.515093,https://st.hzcdn.com/fimgs/a741499c059d4642_7078-w65-h65-b1-p0--.jpg,https://st.hzcdn.com/fimgs/b7317017059d4643_7078-w65-h65-b1-p0--.jpg,"Dallas Sofa, Ivory Performance/Navy Piping",1,,https://www.houzz.com/products/dallas-sofa-ivory-performance-navy-piping-prvw-vr~35676631
sofas,2021-01-05 18:14:43.558902,https://st.hzcdn.com/fimgs/e701b5890ce7eee5_6315-w65-h65-b1-p0--.jpg,https://st.hzcdn.com/fimgs/ade1a3e80ce7eee6_6315-w65-h65-b0-p0--.jpg,Bradley Sofa,1,,https://www.houzz.com/products/bradley-sofa-prvw-vr~143334692
sofas,2021-01-05 18:14:44.053156,https://st.hzcdn.com/fimgs/17612aec0e3b2327_9077-w65-h65-b1-p0--.jpg,https://st.hzcdn.com/fimgs/e2815e8d0e3b2328_7441-w65-h65-b1-p0--.jpg,"Traditional Velvet Upholstered Chesterfield Sofa With Accent Pillows, Black",1,"couch,couches and sofas,furniture,home decor,home decorations for living room,living room decor,living room furniture,mid century furniture,Mid Century Modern Furniture,midcentury modern,sectionals,sofa,velvet sofa,velvet sofa beige,velvet sofa cover,velvet sofa for sale,velvet sofa purple,velvet sofas and couches",https://www.houzz.com/products/traditional-velvet-upholstered-chesterfield-sofa-with-accent-pillows-black-prvw-vr~118239920
sofas,2021-01-05 18:14:44.219034,https://st.hzcdn.com/fimgs/12a1cfaf0f90667a_3029-w65-h65-b1-p0--.jpg,https://st.hzcdn.com/fimgs/d93185ea0f90667c_3728-w65-h65-b0-p0--.jpg,"Olga Modern Glam Velvet 3 Seater Sofa, Sage, Dark Brown",1,,https://www.houzz.com/products/olga-modern-glam-velvet-3-seater-sofa-sage-dark-brown-prvw-vr~144557433
sofas,2021-01-05 18:14:44.504100,https://st.hzcdn.com/fimgs/a881549e0c34fb5f_9776-w65-h65-b1-p0--.jpg,https://st.hzcdn.com/fimgs/92f110810c34fb97_9776-w65-h65-b1-p0--.jpg,"Leroy 7' Velvet Sofa, Alabaster, Extra Deep",1,"3 seater sofa,couch,custom made sofa,deep seat,handcrafted sofa,living room furniture,Made in USA,rolled arm sofa,seat cushion,sofa,upholstered sofa,velvet sofa,white sofa",https://www.houzz.com/products/leroy-7-velvet-sofa-alabaster-extra-deep-prvw-vr~127268815
sofas,2021-01-05 18:14:44.652757,https://st.hzcdn.com/fimgs/a731cb160e53963e_1248-w65-h65-b1-p0--.jpg,https://st.hzcdn.com/fimgs/9701f0f40ecb9c8c_1248-w65-h65-b0-p0--.jpg,Divani Casa Spruce Modern Red Velvet Sofa,1,"curved,hidden frame,red,red velvet,sofa,upholstery,velvet",https://www.houzz.com/products/divani-casa-spruce-modern-red-velvet-sofa-prvw-vr~155447203
sofas,2021-01-05 18:14:45.091369,https://st.hzcdn.com/fimgs/0171b8d2088292fd_8241-w65-h65-b1-p0--.jpg,https://st.hzcdn.com/fimgs/74e1b86608829300_8241-w65-h65-b1-p0--.jpg,Eclipse Sofa White,1,"contemporary,modern,sofa,stylish chic",https://www.houzz.com/products/eclipse-sofa-white-prvw-vr~83265745
sofas,2021-01-05 18:14:45.312808,https://st.hzcdn.com/fimgs/69f1868b0eb5274d_4805-w65-h65-b1-p0--.jpg,https://st.hzcdn.com/fimgs/f181b5f80eb26714_4805-w65-h65-b0-p0--.jpg,Divani Casa Mathis Modern Grey Fabric Sofa,1,"Double Seat Cushion,Fabric Sofa,grey,grey fabric,sofa,upholstery",https://www.houzz.com/products/divani-casa-mathis-modern-grey-fabric-sofa-prvw-vr~155442898
sofas,2021-01-05 18:14:45.490713,https://st.hzcdn.com/fimgs/4821d0a00c6edc65_9411-w65-h65-b1-p0--.jpg,https://st.hzcdn.com/fimgs/5371da170c6edc65_9411-w65-h65-b1-p0--.jpg,"Baretto Sofa, Gray",1,"contact greade sofa,faux leather,finished back,foam sofa,leather sofa,modern sofa,sofa,sofas,sunpan modern sofa,Sunpan Sofa,sunpan sofas",https://www.houzz.com/products/baretto-sofa-gray-prvw-vr~126490023
sofas,2021-01-05 18:14:45.534529,https://st.hzcdn.com/fimgs/25f1cd2f0d839dc2_0177-w65-h65-b1-p0--.jpg,https://st.hzcdn.com/fimgs/6171c4290d839dc2_6888-w65-h65-b1-p0--.jpg,"Mackenzie Farmhouse Velvet Tufted Sofa, Purple Velvet",1,"Bedroom,Chic,classic style furniture,contemporary,den,design,elegant sofa,farmhouse,French country,furnishing,furniture,Home,home furnishing,interior,living room,living space,modern,modern sofa,office,purple,sleek design,sofa,velvet",https://www.houzz.com/products/mackenzie-farmhouse-velvet-tufted-sofa-purple-velvet-prvw-vr~144671796
sofas,2021-01-05 18:14:45.665129,https://st.hzcdn.com/fimgs/63e19ac30bae2a46_1058-w65-h65-b1-p0--.jpg,https://st.hzcdn.com/fimgs/5c8194b50bae2a48_9095-w65-h65-b1-p0--.jpg,"Roseverea Christiansburg Tufted Sofa, Gray",1,"bedroom furniture,couches,living room sets,loveseat,sofa",https://www.houzz.com/products/roseverea-christiansburg-tufted-sofa-gray-prvw-vr~129238779
sofas,2021-01-05 18:14:46.054903,https://st.hzcdn.com/simgs/f621369f0834893e_4-4967/home-design.jpg,,"Pia English Arm Leather Sofa, Brown",1,"aniline,brown,camel,English arm,gold,leather,tan,tight back,timeless,top grain,turned wood leg,Western",https://www.houzz.com/products/pia-english-arm-leather-sofa-brown-prvw-vr~76235561
sofas,2021-01-05 18:14:46.379381,https://st.hzcdn.com/fimgs/9731c6be0e2718b9_2256-w65-h65-b1-p0--.jpg,https://st.hzcdn.com/fimgs/7461a6060ecb9bc9_2256-w65-h65-b0-p0--.jpg,Divani Casa Admiral Modern Classic Sand Fabric Sofa,1,"100% linen,2-Back Cushions,fabric,pine,sand,Slipcovered Frame,sofa",https://www.houzz.com/products/divani-casa-admiral-modern-classic-sand-fabric-sofa-prvw-vr~153918427
sofas,2021-01-05 18:14:46.405721,https://st.hzcdn.com/fimgs/4b21ae5a0d682445_4016-w65-h65-b1-p0--.jpg,https://st.hzcdn.com/fimgs/ba9167010d682435_4016-w65-h65-b0-p0--.jpg,Bowery Hill Leather Chesterfield Sofa In Grey,1,,https://www.houzz.com/products/bowery-hill-leather-chesterfield-sofa-in-grey-prvw-vr~147805786
sofas,2021-01-05 18:14:46.433215,https://st.hzcdn.com/fimgs/de6154f30e9f6db6_8634-w65-h65-b1-p0--.jpg,https://st.hzcdn.com/fimgs/50417e4b0e9f6dad_8634-w65-h65-b0-p0--.jpg,"Nicole Miller Althea Velvet Channel Tufted Nailhead Trim Sofa, Hunter Green/Gold",1,,https://www.houzz.com/products/nicole-miller-althea-velvet-channel-tufted-nailhead-trim-sofa-hunter-green-gold-prvw-vr~139522855
sofas,2021-01-05 18:14:46.609611,https://st.hzcdn.com/fimgs/c3c18b6e0f905de7_2964-w65-h65-b1-p0--.jpg,https://st.hzcdn.com/fimgs/d4c171630f905de8_3736-w65-h65-b0-p0--.jpg,"Loma Traditional Button Tufted Fabric 3 Seater Sofa, Light Blush/Dark Brown",1,,https://www.houzz.com/products/loma-traditional-button-tufted-fabric-3-seater-sofa-light-blush-dark-brown-prvw-vr~146963145
sofas,2021-01-05 18:14:46.707499,https://st.hzcdn.com/fimgs/d3513d060e331150_0564-w65-h65-b1-p0--.jpg,https://st.hzcdn.com/fimgs/b34198880e33114d_3560-w65-h65-b0-p0--.jpg,"Valour Performance Velvet Sofa, Cognac",1,"affordable,decor,dining set,free shipping,furniture,Home,home and decor,home furniture,Kitchen set,living room,living room set,modern furniture,sofas armchairs",https://www.houzz.com/products/valour-performance-velvet-sofa-cognac-prvw-vr~154306687
sofas,2021-01-05 18:14:47.420585,https://st.hzcdn.com/fimgs/55d1b68d0d88ef3e_2298-w65-h65-b1-p0--.jpg,https://st.hzcdn.com/fimgs/e39144de0d88ef3c_2298-w65-h65-b1-p0--.jpg,"Ken Velvet Tufted Sofa, Arctic Blue",1,"burgundy,den,Elegance,elegant,gray,grey,Home,home decor,jennifer,jennifer taylor,jennifer taylor home,ken,living room,lounge,office,red,room decor,sofa,upholstered,velvet",https://www.houzz.com/products/ken-velvet-tufted-sofa-arctic-blue-prvw-vr~65715961
sofas,2021-01-05 18:14:47.455544,https://st.hzcdn.com/fimgs/5e8103e40ce7eedf_6301-w65-h65-b1-p0--.jpg,https://st.hzcdn.com/fimgs/81c12b630ce7eee0_6301-w65-h65-b0-p0--.jpg,Townsend Sofa,1,,https://www.houzz.com/products/townsend-sofa-prvw-vr~143334739
sofas,2021-01-05 18:14:47.645354,https://st.hzcdn.com/fimgs/43a194a30e85291f_5734-w65-h65-b1-p0--.jpg,https://st.hzcdn.com/fimgs/9581a7670e85292a_3029-w65-h65-b0-p0--.jpg,"Serene Linen Down Filled Cloud Modular Sofa, Navy, 3-Seater, Armless",1,"cloud modular sofa,contemporary,elegant,furniture,modern,modular to create infinite configurations,overall height 35"" when back cushion fully upright,overstuffed down feather cushions for maximum comfort,soft cream durable linen fabric upholstery,upholstered,velvet",https://www.houzz.com/products/serene-linen-down-filled-cloud-modular-sofa-navy-3-seater-armless-prvw-vr~156823830
sofas,2021-01-05 18:14:47.788615,https://st.hzcdn.com/fimgs/cd71a8890a58ce7d_3337-w65-h65-b1-p0--.jpg,https://st.hzcdn.com/fimgs/f371a1180a58ce7e_9471-w65-h65-b1-p0--.jpg,"Hope Contemporary Sofa, Genuine Dove Gray Leather With Black Metal Legs",1,"contemporary,couch,couches,dove,furniture,genuine leather,gray,legs,living room furniture,metal,modern,settee,sofa,sofas",https://www.houzz.com/products/hope-contemporary-sofa-genuine-dove-gray-leather-with-black-metal-legs-prvw-vr~110253205
sofas,2021-01-05 18:14:47.823069,https://st.hzcdn.com/fimgs/8e7163b70a3c1d4a_5353-w65-h65-b1-p0--.jpg,https://st.hzcdn.com/fimgs/de717c590a3c1d4c_5353-w65-h65-b1-p0--.jpg,"Safavieh Florentino Tufted Sofa, Dusty Rose",1,2018,https://www.houzz.com/products/safavieh-florentino-tufted-sofa-dusty-rose-prvw-vr~109138099
sofas,2021-01-05 18:14:48.341047,https://st.hzcdn.com/fimgs/08d1a92a0f5fe3d2_6027-w65-h65-b1-p0--.jpg,https://st.hzcdn.com/fimgs/118123930f5fe3d3_8878-w65-h65-b1-p0--.jpg,"Saturn Sofa, Sprite",1,"american made sofa,Apartment size sofa,choice of fabrics sofa,custom sofa,Hand Made Sofa,living room furniture,Made in Usa sofa",https://www.houzz.com/products/saturn-sofa-sprite-prvw-vr~50791434
sofas,2021-01-05 18:14:48.395574,https://st.hzcdn.com/fimgs/6eb11ede0c33ad2e_1487-w65-h65-b1-p0--.jpg,https://st.hzcdn.com/fimgs/853107bb0c33ad31_1487-w65-h65-b1-p0--.jpg,"Roll Arm Upholstered Sofa, Cambridge Blue Stripe",1,"accents,blue,contemporary,settees,transitional,upholstered",https://www.houzz.com/products/roll-arm-upholstered-sofa-cambridge-blue-stripe-prvw-vr~135708355
sofas,2021-01-05 18:14:48.446891,https://st.hzcdn.com/fimgs/62814c750faf1294_0440-w65-h65-b1-p0--.jpg,https://st.hzcdn.com/fimgs/55315ff30faf1295_6579-w65-h65-b0-p0--.jpg,"Presley Sofa, Vintage Leather, Camel With Hardwood Feet",1,"apartment sized,Bedroom,camel,contemporary decor,Dining,entry,foyer,hallway,hardwood,inexpensive,kids room,living,modern decor,natural wood,sofa,traditional,vintage leather",https://www.houzz.com/products/presley-sofa-vintage-leather-camel-with-hardwood-feet-prvw-vr~150847305
tables,2021-01-05 18:14:48.717468,https://st.hzcdn.com/simgs/0021b51e07471323_4-8893/home-design.jpg,,"30""x42"" Mahogany Laminate Table Top With Table Height Base",1,"banquet furniture,banquet table,dining table,home furniture,restaurant furniture,tab,table set",https://www.houzz.com/products/30x42-mahogany-laminate-table-top-with-table-height-base-prvw-vr~55557086
sofas,2021-01-05 18:14:48.776616,https://st.hzcdn.com/fimgs/e971858e0ee0e567_2160-w65-h65-b1-p0--.jpg,https://st.hzcdn.com/fimgs/bb21c9d70ee0e569_2160-w65-h65-b1-p0--.jpg,Engage Top-Grain Leather Living Room Lounge Sofa Tan,1,"affordable,affordable furniture,chair,decor,decor ideas,Dining,free shipping,furniture,high quality,Home,home decor,home d�cor,home improvement,Home Interior,indoor,modern furniture,Outdoor,sofa,sofasarmchairs,swell",https://www.houzz.com/products/engage-top-grain-leather-living-room-lounge-sofa-tan-prvw-vr~150465352
tables,2021-01-05 18:14:49.188815,https://st.hzcdn.com/fimgs/13c11b140a3c4740_0845-w65-h65-b1-p0--.jpg,https://st.hzcdn.com/fimgs/4a6158090a3c4742_0845-w65-h65-b0-p0--.jpg,"Palma 72"" Round Dining Table, Ebony Oak",1,"black dining table,contemporary dining table,dining table,dining table for 8,mandalay furniture,model home,Palma dining table,round dining table,table",https://www.houzz.com/products/palma-72-round-dining-table-ebony-oak-prvw-vr~109153166
tables,2021-01-05 18:14:49.451964,https://st.hzcdn.com/fimgs/ed5163670e580cca_4073-w65-h65-b1-p0--.jpg,https://st.hzcdn.com/fimgs/f1e1be650e580ccc_4073-w65-h65-b1-p0--.jpg,42'' Square Black Laminate Table Top with 33'' x 33'' Table Height Base,1,,https://www.houzz.com/products/42-square-black-laminate-table-top-with-33-x-33-table-height-base-prvw-vr~156409374
sofas,2021-01-05 18:14:49.569892,https://st.hzcdn.com/fimgs/83f1f8990fc6bfef_1093-w65-h65-b1-p0--.jpg,https://st.hzcdn.com/fimgs/a9318fcf0fc6bff0_1093-w65-h65-b1-p0--.jpg,"Thompson 10' Linen Sofa, Blanc, Classic Depth",1,"4 seater sofa,bench seat,couch,custom made sofa,handcrafted sofa,linen sofa,living room furniture,Made in USA,rolled arm sofa,slope arm sofa,sofa,upholstered sofa,white sofa",https://www.houzz.com/products/thompson-10-linen-sofa-blanc-classic-depth-prvw-vr~127267303
beds,2021-01-05 18:14:49.943953,https://st.hzcdn.com/fimgs/fc0136860e1ca87d_1724-w65-h65-b1-p0--.jpg,https://cf-images.us-east-1.prod.boltdns.net/v1/jit/4186268161001/5ad27a6c-008b-487a-ba19-3c3ac4d938de/main/300x300/1m11s71ms/match/image.jpg,Inverness Upholstered Bed 6/6 King,1,,https://www.houzz.com/products/inverness-upholstered-bed-6-6-king-prvw-vr~153610790
tables,2021-01-05 18:14:50.154344,https://st.hzcdn.com/fimgs/82910ae40fdb6fca_5010-w65-h65-b1-p0--.jpg,https://st.hzcdn.com/fimgs/92e16d250fdb6fcb_8618-w65-h65-b1-p0--.jpg,Dual Tone Rustic Farmhouse Round Table Top Pedestal Base Dining Table for 4,1,"dining table,dining table  round,dual tone table,NATURAL LOOKING,ROUND RUSTIC DINING TABLE,solid wood round table,table pedestal base",https://www.houzz.com/products/dual-tone-rustic-farmhouse-round-table-top-pedestal-base-dining-table-for-4-prvw-vr~167632174
tables,2021-01-05 18:14:50.741591,https://st.hzcdn.com/fimgs/9da129210b3c230e_5653-w65-h65-b1-p0--.jpg,https://st.hzcdn.com/fimgs/2fe140bb0b3c2328_7818-w65-h65-b1-p0--.jpg,"Bennet 48""x48"" Table, 1 Leaf, Rustic Cherry Wood, Extendable Dining Table",1,"1 leaf table,48x48 dining room table,48x48 dining table,66x48 table,dining room table,dining table,dining tables,dinner table,extendable dining room table,extendable dining table,metal base dining room table,metal trestle table base,rustic wood dining table,solid wood dining table,square,tables,wood dining tables",https://www.houzz.com/products/bennet-48x48-table-1-leaf-rustic-cherry-wood-extendable-dining-table-prvw-vr~122627626
tables,2021-01-05 18:14:51.236245,https://st.hzcdn.com/fimgs/c031f65a0a8da8e3_6918-w65-h65-b1-p0--.jpg,https://st.hzcdn.com/fimgs/5d512bbd0a42bea5_6918-w65-h65-b0-p0--.jpg,"Hudson 72"" Square Dining Table, Textured Coffee",1,"brown dining table,brown table,dining table,dining table for 8,hudson dining table,Mandalay,mandalay furniture,mandalay home furniture,sits up to 8",https://www.houzz.com/products/hudson-72-square-dining-table-textured-coffee-prvw-vr~109280441
tables,2021-01-05 18:14:51.283622,https://st.hzcdn.com/simgs/d6a1355f08e6aa83_4-8384/home-design.jpg,,"30"" Square Natural Laminate Table Top With 18"" Round Table H Base",1,"banquet furniture,banquet table,dining table,home furniture,restaurant furniture,tab,table set",https://www.houzz.com/products/30-square-natural-laminate-table-top-with-18-round-table-h-base-prvw-vr~89907319
tables,2021-01-05 18:14:51.851009,https://st.hzcdn.com/fimgs/ce719e3c091b0edd_2380-w65-h65-b1-p0--.jpg,https://st.hzcdn.com/fimgs/4311c95008dd23c5_2380-w65-h65-b0-p0--.jpg,"American Hand Crafted Rustic Dining Table, ""Guilford"" Rustic Round Table",1,"ROUND RUSTIC DINING TABLE,rustic dining table,rustic round dining table",https://www.houzz.com/products/american-hand-crafted-rustic-dining-table-guilford-rustic-round-table-prvw-vr~89297061
tables,2021-01-05 18:14:52.356068,https://st.hzcdn.com/fimgs/0741234907f29ed6_6352-w65-h65-b1-p0--.jpg,https://st.hzcdn.com/fimgs/1951025f07f29ed7_6352-w65-h65-b1-p0--.jpg,Stanford Table and Base,1,"ash dining table,decorative dining table,dining table with leaves,extendable dining table,wooden dining table",https://www.houzz.com/products/stanford-table-and-base-prvw-vr~66691953
tables,2021-01-05 18:14:52.449758,https://st.hzcdn.com/fimgs/bef1144c0e580c9c_8310-w65-h65-b1-p0--.jpg,https://st.hzcdn.com/fimgs/dc9136b20e580c9e_8310-w65-h65-b1-p0--.jpg,"24''x42'' Rectangular Black Laminate Table Top,23.5''x29.5'' Table Height Base",1,flash furniture xu-blktb-2442-t2230-gg rectangular black tab,https://www.houzz.com/products/24-x42-rectangular-black-laminate-table-top-23-5-x29-5-table-height-base-prvw-vr~131248247
tables,2021-01-05 18:14:53.182956,https://st.hzcdn.com/fimgs/23b1e7370a1c650c_5710-w65-h65-b1-p0--.jpg,https://st.hzcdn.com/fimgs/b641e6dd0a1c650a_5710-w65-h65-b1-p0--.jpg,Modrest Mear Modern Concrete Dining Table,1,"concrete dining table,concrete table,Dining,dining table,table",https://www.houzz.com/products/modrest-mear-modern-concrete-dining-table-prvw-vr~63988247
tables,2021-01-05 18:14:53.211633,https://st.hzcdn.com/fimgs/3541c9dc0b19a66e_6100-w65-h65-b1-p0--.jpg,https://st.hzcdn.com/fimgs/42e1f1f60b19a66f_7665-w65-h65-b0-p0--.jpg,"Sanibel Carved Dining Table, Table Only",1,"brown,Dining,leaves,Mediterranean,Spanish style,table,traditional,wood",https://www.houzz.com/products/sanibel-carved-dining-table-table-only-prvw-vr~62687800
tables,2021-01-05 18:14:53.275135,https://st.hzcdn.com/simgs/21a1b0970559e3b1_4-0109/home-design.jpg,,"Tulip Table White Fiberglass Dining Table, 30""",1,tulip table,https://www.houzz.com/products/tulip-table-white-fiberglass-dining-table-30-prvw-vr~110995371
tables,2021-01-05 18:14:53.359638,https://st.hzcdn.com/fimgs/2911f8730b7da5d0_0730-w65-h65-b1-p0--.jpg,https://st.hzcdn.com/fimgs/d941c4cc0b7da5d3_0730-w65-h65-b0-p0--.jpg,"Baluster Table With Extension, Expandable Dining Table, Harvest Wheat Finish, 8'",1,"Custom Furniture,Dining,dining room,dining table,dining table with leaf,expandable dining table,extension table,formal dining,handcrafted,hardwood,hardwood dining table,hardwood table,kitchen,kitchen table,Made in America,Made in USA,modern farmhouse,table with extension,traditional design,transitional",https://www.houzz.com/products/baluster-table-with-extension-expandable-dining-table-harvest-wheat-finish-8-prvw-vr~126490805
tables,2021-01-05 18:14:53.576351,https://st.hzcdn.com/fimgs/20e1fda605916cb7_2500-w65-h65-b1-p0--.jpg,https://st.hzcdn.com/fimgs/4541947a058d8c85_2500-w65-h65-b1-p0--.jpg,Expandable White Dining Table,1,"contemporary dining table,dining room table,dining table,expandable dining table,expandable white dining table,extending table,modern,modern dining table,white dining table",https://www.houzz.com/products/expandable-white-dining-table-prvw-vr~32782950
tables,2021-01-05 18:14:53.619119,https://st.hzcdn.com/fimgs/a0d1b4320dc9b4ff_0909-w65-h65-b1-p0--.jpg,https://st.hzcdn.com/fimgs/2ae197110dc9b4fb_5335-w65-h65-b0-p0--.jpg,"Faux White Marble Tulip Dining Table, Oval, Glam Gold Table, 60""",1,"78"" oval dining table,glam dining table,glamorous regency table,gold dining table,kitchen table,luxe dining table,Mid Century Dining Table,modern dining table,oval dining table,Oval Marble Dining Table,Saarinen dining table,Saarinen oval dining table,tulip dining table,white dining table,white marble dining table",https://www.houzz.com/products/faux-white-marble-tulip-dining-table-oval-glam-gold-table-60-prvw-vr~151313101
tables,2021-01-05 18:14:54.038397,https://st.hzcdn.com/fimgs/fa8107eb0b1ee6b3_2023-w65-h65-b1-p0--.jpg,https://st.hzcdn.com/fimgs/df412f9b0b1ee6b4_2023-w65-h65-b1-p0--.jpg,"Cornwall Extension Dining Table 55""/71""",1,"55 inch dining table,55"" dining table,71 inch dining table,cornwall collection,Cornwall Extension Dining Table,cornwall extension dining table 55""/71"",cornwall extension table,dining table,extension dining table,farmhouse dining table,four hands,modern farmhouse,traditional dining table",https://www.houzz.com/products/cornwall-extension-dining-table-55-71-prvw-vr~41837585
tables,2021-01-05 18:14:54.718405,https://st.hzcdn.com/fimgs/d54143dc0877fa25_2739-w65-h65-b1-p0--.jpg,https://st.hzcdn.com/fimgs/0761495a0877fa26_2739-w65-h65-b0-p0--.jpg,"Lauren Dining Table, Wenge",1,"Artisan furniture,Chic,classic modern,contemporary furniture,extension dining table,furniture,modern,modern furniture,rectangle dining table,sculptural,seats up to 12,stylish,unique,unique designs,walnut,wenge,wood,wood dining table,wood veneer",https://www.houzz.com/products/lauren-dining-table-wenge-prvw-vr~79078276
tables,2021-01-05 18:14:54.816787,https://st.hzcdn.com/fimgs/dec1e4d00ecba6b4_7341-w65-h65-b1-p0--.jpg,https://st.hzcdn.com/fimgs/38611afb0ecba6b9_4110-w65-h65-b0-p0--.jpg,"Modern Stylish White Faux Marble Dining Table Rectangular Table in Brushed Gold,",1,,https://www.houzz.com/products/modern-stylish-white-faux-marble-dining-table-rectangular-table-in-brushed-gold-prvw-vr~159862459
tables,2021-01-05 18:14:58.792794,https://st.hzcdn.com/fimgs/9601f09a0bdc2a95_5200-w65-h65-b1-p0--.jpg,https://st.hzcdn.com/fimgs/cfa1d34f0bdc2a97_5200-w65-h65-b0-p0--.jpg,"vidaXL Dining Table 45.7"" High Gloss White Dinner Table Home Kitchen Desk",1,"dining table,dining tables,dinner table,dinner tables,furniture,high gloss dining table,high gloss dining tables,high gloss table,high gloss tables,Kitchen & Dining Room Tables,MDF,new,tables,vidaxl,white",https://www.houzz.com/products/vidaxl-dining-table-45-7-high-gloss-white-dinner-table-home-kitchen-desk-prvw-vr~131625818
tables,2021-01-05 18:14:58.824899,https://st.hzcdn.com/fimgs/e8417635091b0ee7_2284-w65-h65-b1-p0--.jpg,https://st.hzcdn.com/fimgs/e601a23808dd2a3c_2284-w65-h65-b0-p0--.jpg,"American Hand Crafted Rustic Dining Table, ""Annapolis"" Rustic Pine Dining Table",1,"rustic dining table,rustic pine dining table,rustic round dining table",https://www.houzz.com/products/american-hand-crafted-rustic-dining-table-annapolis-rustic-pine-dining-table-prvw-vr~89299112
